VICI,17.85,22.99,2269991.25,11.89
JEQ,3.56,9.80,35769.20,11.79
PFSI,10.81,24.85,127011.69,11.78
AKR,8.82,37.69,386409.99,11.76
HPF,6.97,24.34,53336.58,11.63
NGS,6.60,34.81,69043.18,11.62
RNDV,19.30,23.04,7252.81,11.62
UNVR,11.12,32.81,707438.93,11.61
INFR,25.20,30.09,1978.99,11.60
BK,17.70,58.42,7471713.20,11.52
CHSCL,25.20,31.31,54427.03,11.51
SLG,8.69,134.00,1128604.03,11.48
DMO,19.02,27.26,43029.69,11.48
MOTS,4.00,9.69,80909.85,11.42
ARLP,9.55,51.23,246370.69,11.41
FHN,4.81,21.12,3568692.17,11.41
GSBD,17.41,25.43,140093.89,11.37
HRI,4.65,94.68,2314172.45,11.34
STLR,9.88,11.00,25417.65,11.34
MTSI,10.75,65.57,430730.15,11.24
LASR,24.93,40.90,317292.86,11.21
CSTR,15.90,22.03,34794.02,11.19
PROV,2.46,20.34,27734.09,11.10
CHSCO,26.00,31.70,28395.65,11.03
FOR,2.95,28.85,294735.71,10.99
USMC,24.79,27.97,300566.18,10.98
INSI,9.93,21.27,22192.17,10.94
DSPG,3.87,14.00,99401.27,10.92
NRC,28.30,40.00,29467.10,10.80
AMRN,0.52,19.50,2320695.03,10.80
MOR,25.15,35.66,77706.82,10.72
BYD,3.02,39.91,1758217.00,10.72
NBD,18.07,23.42,22701.79,10.65
WILC,0.86,8.83,19835.38,10.58
IRS,3.01,32.17,73337.96,10.56
MACQ,9.95,11.10,42412.66,10.56
EQH,20.22,22.48,3345960.14,10.52
SEMG,14.82,88.65,557884.90,10.44
CNCE,7.23,29.05,218897.29,10.44
DISH,8.37,79.41,2795475.91,10.44
AXTI,0.69,12.08,273637.17,10.37
FCEF,18.96,22.56,10710.62,10.33
FITBI,24.60,32.47,54321.46,10.30
CTG,2.74,25.71,55996.42,10.26
NXR,11.75,16.04,23384.19,10.25
PMPT,22.79,28.26,3138.77,10.21
CHSCN,24.88,31.25,33746.05,10.20
AIRG,7.40,26.95,163079.84,10.10
DRE,4.17,30.14,2895227.33,10.07
LNDC,3.87,15.82,110026.77,10.03
SPOK,6.50,22.40,142862.19,10.01
LFIN,3.75,72.38,732280.42,10.00
UFS,3.60,57.56,882110.48,9.99
PESI,2.85,5.63,18117.67,9.98
BBN,17.03,25.50,212847.37,9.90
VXUS,38.90,61.17,462683.48,9.89
GTY,12.77,32.15,149419.80,9.88
NVG,8.35,16.54,143358.80,9.85
AM,16.91,35.49,483433.51,9.85
BFS,20.23,68.58,45901.57,9.80
PEG,24.02,54.24,3113215.14,9.78
CIFS,11.13,61.00,159353.58,9.76
PVAL,24.98,27.47,4047.37,9.75
HVBC,13.67,17.50,6885.93,9.73
GRIF,21.50,45.98,5555.42,9.64
CMFN,7.75,9.88,31556.13,9.64
DGLD,34.33,98.30,49557.70,9.56
MDGL,6.65,409.85,180986.54,9.53
SDVY,19.71,21.96,2915.75,9.53
CLBK,15.42,17.60,506881.40,9.47
GBAB,17.63,24.63,63559.59,9.45
NTRSP,24.12,28.12,42945.66,9.44
PDFS,0.97,26.41,136827.18,9.43
FCBC,8.07,38.27,40990.53,9.38
HGH,25.78,32.48,57982.26,9.37
WTFCM,24.53,29.98,18766.88,9.36
APU,19.59,52.55,175735.05,9.29
MTBCP,23.06,40.03,7086.37,9.27
EOT,17.67,24.92,45728.65,9.23
PK,24.42,33.32,1995132.85,9.23
MTGE,12.26,26.57,573084.97,9.18
STT,14.89,112.71,3947204.06,9.18
DS,0.06,8.00,2505067.56,9.15
ACV,20.82,24.95,53165.16,9.13
GALT,0.36,18.30,206132.55,9.11
CG,11.69,37.91,604968.03,9.07
VRTSP,91.85,113.65,11387.15,9.07
PKO,12.51,32.83,60989.56,9.02
BKYI,0.48,4.80,13536.63,8.97
IBKCP,24.45,29.01,6428.79,8.97
BFO,8.17,16.28,10330.73,8.90
MRAM,6.33,24.88,144668.78,8.85
PSF,21.15,29.48,37478.36,8.84
BNDX,48.85,56.18,697176.56,8.83
GF,5.30,24.26,35161.45,8.82
VETS,25.03,27.46,881.40,8.79
NGVC,4.83,44.07,135475.26,8.73
JSYN,9.75,10.64,12321.71,8.72
AMBC,11.94,34.68,437311.86,8.70
PCM,4.07,13.48,33942.06,8.70
EHIC,7.97,18.18,145281.88,8.63
KMT,13.31,52.07,880533.71,8.62
PCQ,7.05,17.58,44163.53,8.57
BBGI,0.76,16.55,13458.84,8.48
OBNK,36.74,41.38,149204.48,8.45
CERS,0.58,7.95,683951.16,8.38
COP,26.78,86.76,10685293.33,8.37
GLBZ,11.00,13.42,3398.40,8.36
LHO,3.84,43.47,1128339.00,8.28
PRU,11.29,126.02,3700641.87,8.23
WHFBL,23.25,26.75,3326.71,8.22
OSBCP,2.02,13.54,9087.23,8.21
MTBC,0.39,5.25,334586.21,8.18
EFAS,15.84,19.06,2257.19,8.18
IRM,15.78,41.44,1746625.50,8.17
MYF,7.31,18.05,32873.23,8.14
SGQI,25.60,29.84,2630.81,8.13
BKK,9.04,17.25,34209.14,8.09
TRP,22.54,56.19,736398.66,8.06
OIA,4.17,8.29,71282.29,7.96
FOE,0.86,25.35,796557.35,7.95
MTECU,10.02,11.33,23877.78,7.93
STK,13.07,24.35,66841.16,7.90
AZRE,12.76,21.75,32908.01,7.88
KELYB,21.50,25.89,466.67,7.87
BHK,8.35,16.19,94759.84,7.87
NUE,25.52,82.07,3612126.96,7.85
HWBK,4.70,23.34,3745.27,7.75
ALNA,6.28,16.60,110275.98,7.72
QTNA,10.05,24.62,342759.48,7.68
PBCT,10.56,21.75,3930683.41,7.43
CHSCM,24.48,29.61,55807.92,7.41
SMCP,18.37,27.26,6223.12,7.41
KST,6.05,15.86,14206.06,7.39
RFAP,48.38,64.57,5121.88,7.38
WTTR,11.36,21.70,489112.88,7.27
FLL,0.88,4.92,46220.58,7.27
TUP,11.40,96.00,668430.01,7.24
GAM,12.19,38.27,45548.21,7.22
WCFB,4.20,10.95,4623.27,7.16
HPQ,5.32,24.76,31756974.42,7.11
RSG,61.96,74.52,1604704.49,7.08
FPRX,8.49,60.89,371507.23,7.03
FRBK,1.15,10.25,72991.28,7.00
SRG,33.84,56.47,316060.02,6.97
CNNE,16.43,21.18,383909.90,6.96
BRPAU,10.00,10.95,29720.69,6.89
MNP,7.88,18.45,23984.86,6.87
TELL,0.23,24.80,177819.39,6.85
QNST,2.63,24.12,235311.44,6.80
MHD,8.16,19.92,30492.13,6.77
CBD,8.01,56.83,624510.81,6.76
NZF,7.55,16.26,144318.94,6.68
CRED,77.23,114.88,67928.59,6.61
CBRE,41.78,49.98,1921582.58,6.52
ANAT,34.93,131.18,29626.66,6.41
VBF,12.49,22.50,31328.67,6.41
MCY,22.68,64.15,211355.74,6.40
HIBB,10.85,67.73,467682.89,6.37
TRI,20.00,48.06,805601.98,6.37
ISCA,16.49,47.15,165244.30,6.34
NCA,7.30,11.45,43288.37,6.24
AGNCN,24.85,26.75,102879.15,6.24
NMFC,10.77,15.60,301003.06,6.15
DCO,7.90,40.10,71989.08,6.08
ZYME,6.48,21.86,62147.46,6.08
SRCL,45.82,150.84,687627.85,6.02
MCRN,11.96,22.09,344742.18,5.98
CSSE,6.54,11.55,49356.42,5.95
INBKL,23.57,27.05,3435.19,5.91
EACQ,9.39,10.50,77674.02,5.91
LEXEA,36.96,57.67,326067.71,5.87
EMB,65.21,123.16,937372.51,5.82
FTI,10.17,63.52,3062841.65,5.82
KTCC,6.83,8.58,13452.26,5.80
KAAC,9.65,10.30,149208.74,5.80
SCACU,10.15,11.65,21727.00,5.75
OXY,39.01,110.89,5437938.55,5.70
MTT,19.00,25.43,28587.30,5.65
CHS,1.74,19.73,3119056.97,5.64
SBLKZ,24.26,25.88,11867.88,5.58
IIJI,1.86,21.19,19352.42,5.57
RYTM,17.02,35.85,211285.06,5.57
ECCB,25.00,26.58,4907.68,5.56
ALDX,3.28,12.10,96204.52,5.56
PIHPP,24.20,26.67,2165.56,5.53
HAL,13.46,74.02,12945964.69,5.48
DNP,5.39,11.60,349013.39,5.43
CIU,85.73,112.10,299017.25,5.40
LPTH,0.40,4.01,100975.87,5.37
AFGE,24.27,28.07,16306.88,5.36
PAA,13.01,60.76,1573592.47,5.36
CLUB,0.93,14.76,117300.34,5.35
RYI,2.63,19.40,257072.06,5.34
EBAYL,24.54,27.46,103418.36,5.31
ACLS,0.68,36.63,278622.86,5.28
JTD,5.63,18.41,43027.18,5.27
MOD,0.83,25.10,265291.39,5.26
ROBT,28.50,31.75,10294.17,5.24
MCI,7.10,19.48,17052.54,5.22
AGLE,2.91,11.99,96716.45,5.22
FMB,49.52,54.30,22953.82,5.20
LMHA,23.75,27.55,35271.03,5.18
IBKCO,25.52,28.50,5641.98,5.17
PIO,9.37,27.15,58778.23,5.17
GM,18.80,46.48,14336148.29,5.15
CTRE,9.70,21.60,416632.52,5.09
RZA,23.48,31.05,33186.36,5.08
TWO,11.58,21.28,1879042.43,5.08
LINK,0.30,13.06,15686.30,5.00
EQC,6.28,33.56,843186.73,4.98
CLDT,9.20,31.60,188160.07,4.98
PAH,5.55,28.70,2270920.32,4.92
AGNCB,22.68,26.69,24493.44,4.91
MTEC,9.50,10.20,25496.30,4.89
ICCH,14.40,18.00,5154.46,4.86
AAC,7.97,12.87,171227.10,4.86
LCA,9.65,10.20,84843.09,4.85
JHS,8.45,17.95,21845.56,4.82
ALLY,14.90,30.83,3931710.36,4.82
EAE,18.55,26.05,14007.53,4.78
DTV,48.68,57.25,68310.00,4.69
ACT,24.29,27.28,10137.50,4.68
CLRG,24.55,27.06,153740.00,4.60
CIO,10.04,13.80,129015.82,4.60
VGIT,58.69,67.43,61599.32,4.58
TSCAP,25.25,26.58,14229.36,4.57
IIM,8.35,17.91,100442.92,4.52
GTYHU,10.05,11.00,19410.18,4.48
FALN,24.79,27.83,18370.82,4.46
PFO,10.61,12.04,39059.35,4.45
SJIU,51.25,56.97,51310.13,4.37
CCXI,2.03,17.38,234498.67,4.36
AMKR,1.55,12.38,1756132.18,4.35
RA,21.56,24.36,135071.33,4.34
FUNC,7.02,24.10,8603.82,4.33
UZB,24.55,27.85,30824.05,4.28
NLSN,21.75,55.81,2292418.66,4.21
OBSV,5.13,17.87,64817.38,4.21
PNRG,27.50,76.50,1200.79,4.18
VCSH,75.26,81.01,710985.25,4.16
PHG,13.98,44.43,1172024.12,4.13
NIE,9.12,23.29,80413.01,4.13
NGHCZ,24.14,25.98,6977.48,3.97
MFO,23.99,26.85,9563.71,3.96
IESC,1.85,22.55,33498.64,3.95
MDU,13.04,35.93,887120.47,3.92
NMI,8.45,13.25,15767.11,3.91
HBANO,25.01,28.57,63290.00,3.89
MTGEP,22.52,26.62,7712.98,3.81
FPA,19.58,38.07,21996.88,3.80
GBLIZ,22.40,26.24,8644.07,3.78
XSPL,5.32,9.41,90160.56,3.75
MUA,8.35,15.84,59521.03,3.74
BFIN,5.32,18.34,44194.78,3.73
PMT,11.21,28.73,545831.47,3.72
CNAC,9.68,10.09,72494.16,3.71
GPAQU,9.97,10.40,91631.94,3.70
JVA,0.60,29.35,143738.28,3.67
TVC,20.93,27.90,18869.57,3.65
GZT,7.20,14.24,15436.59,3.62
LMB,7.50,15.91,16414.51,3.60
AHPA,9.45,10.13,106031.28,3.59
PFGC,29.00,38.90,674205.81,3.58
FSAC,9.65,10.16,145490.08,3.57
GNRX,20.74,26.55,1649.69,3.55
NIM,8.48,11.30,24844.67,3.55
PMO,7.85,13.91,87875.13,3.54
NFEC,0.30,17.00,77922.17,3.52
EAGLU,10.00,10.36,84124.32,3.50
DOTA,9.73,10.10,31447.86,3.48
NXC,9.62,17.95,11566.75,3.48
CXP,19.61,29.13,662219.87,3.41
SOJA,25.15,28.69,95457.79,3.40
VZA,24.68,28.47,58732.28,3.38
TPRE,10.48,18.71,420222.18,3.37
PAGG,13.38,34.14,15504.46,3.36
KBLM,9.65,10.10,58055.15,3.30
MQY,7.90,18.38,65262.01,3.30
BCE,17.06,48.91,867374.65,3.27
BRPA,9.60,9.96,39311.27,3.23
QTNT,2.88,18.00,136805.51,3.22
GIG,9.60,9.95,100441.67,3.21
BUI,15.02,21.71,54214.24,3.20
IAM,9.80,10.81,35170.34,3.16
WMB,8.01,60.86,8493043.06,3.13
SRET,11.41,15.78,24483.37,3.10
MPAC,9.65,10.07,121470.19,3.09
MMDM,9.65,10.05,81085.40,3.08
PQG,13.12,18.49,378299.56,3.07
ECCA,23.49,26.67,6556.73,3.03
KNOP,10.30,29.89,84785.40,3.03
SNHNI,19.35,26.41,37062.19,3.02
MCX,22.05,26.39,4290.79,3.02
MUDSU,9.99,10.35,118578.26,3.00
GFY,9.70,19.53,18579.64,2.96
GGZ,9.23,13.53,27036.56,2.94
SQZZ,23.96,26.58,1325.81,2.93
LACQU,9.87,10.25,114595.79,2.91
DKT,8.00,29.48,159381.13,2.90
HPS,5.71,20.88,80094.18,2.90
TCBIP,21.27,26.93,20273.45,2.90
MFT,6.86,16.79,22869.09,2.86
TLYS,5.55,19.19,146344.33,2.86
BFST,23.35,28.90,44310.10,2.85
GNTY,28.48,35.56,26533.23,2.82
MQT,6.76,15.86,49665.88,2.82
SLDD,24.88,25.93,21281.60,2.81
BAF,7.65,17.46,21892.54,2.81
NCB,13.00,19.57,8084.81,2.80
MBFIO,24.65,26.30,64677.32,2.80
GBLI,7.50,44.04,30913.57,2.80
UZA,22.32,28.26,31689.14,2.78
EZPW,2.48,38.07,494996.87,2.76
ARI,12.22,19.58,541359.15,2.76
CEO,56.04,270.64,245746.01,2.76
ILPT,20.02,24.21,285950.00,2.74
TCRZ,23.83,26.58,3500.66,2.73
CBSHP,24.50,29.11,18303.32,2.72
TXT,3.75,69.32,3220433.74,2.72
RWGE,9.60,9.86,93569.86,2.71
GOODM,24.66,26.66,8518.20,2.69
WRLS,9.65,10.17,123992.54,2.68
TPGH,9.69,10.20,84317.07,2.65
IGOV,44.05,55.35,106762.81,2.64
KMM,4.27,11.97,59696.91,2.63
VMBS,49.55,53.99,197099.64,2.63
GSHT,9.80,11.24,156152.94,2.60
INDU,9.68,10.39,56801.09,2.58
BOFIL,23.25,26.73,4428.97,2.57
NBB,17.53,23.30,86480.46,2.55
OXLCO,21.62,31.06,10451.00,2.54
TSRI,2.81,10.05,7897.59,2.51
DFBHU,10.00,10.25,86091.94,2.50
BKT,4.89,7.74,154877.33,2.49
TDJ,22.60,28.43,25731.55,2.49
GLADN,24.73,26.14,10192.44,2.47
KAP,23.30,26.85,3422.95,2.47
SLTB,7.85,25.71,7397.52,2.41
MCA,7.39,17.14,70847.91,2.38
FFA,6.71,16.67,62320.17,2.31
BRAC,9.52,9.86,62869.84,2.30
CPSS,0.25,12.40,73900.41,2.28
CSJ,90.88,106.09,476367.05,2.28
ASX,1.42,7.89,973137.44,2.26
PFLT,10.01,14.90,105001.13,2.24
ASB,8.95,29.23,1305565.92,2.21
VCO,26.50,53.89,5429.51,2.19
WVFC,6.94,17.26,2661.68,2.17
FNTE,9.70,10.09,123303.68,2.16
AFGH,23.71,28.38,22733.09,2.16
UONE,0.32,5.60,8980.35,2.13
TGH,4.30,43.06,205596.61,2.12
SCAC,9.88,11.95,29089.01,2.12
OXLCM,24.81,25.80,9883.51,2.11
LMBS,49.85,52.79,99813.39,2.08
BCBP,7.00,16.65,11356.57,2.06
KTF,5.90,15.53,86524.42,2.06
RNP,3.00,22.82,136915.73,2.04
WALA,22.54,26.70,23109.81,2.04
BPRN,29.99,38.25,17607.60,2.02
AIY,20.83,27.29,15068.74,2.02
ENBA,25.16,25.66,145351.81,1.95
NUV,7.90,10.86,309747.35,1.93
MBB,99.12,110.49,367618.94,1.91
PJH,20.62,27.15,58972.70,1.91
NYMTO,17.44,25.45,11596.52,1.88
PBB,19.49,26.32,30155.21,1.85
PAI,8.50,17.06,23695.04,1.83
OMAD,9.55,9.77,71170.00,1.78
HYXE,49.53,52.50,770.85,1.76
HUNT,7.99,10.50,53371.17,1.74
NGHCP,23.64,26.48,6479.82,1.74
REG,22.02,85.30,944153.21,1.73
CSWCL,25.12,26.47,8478.82,1.72
PXUS,99.98,106.29,23500.00,1.70
JMPD,24.22,25.46,13777.17,1.69
LHC,9.55,9.73,142224.24,1.68
GOVNI,22.34,26.25,47318.45,1.61
TCCA,23.77,26.29,6502.43,1.61
GMLPP,24.55,26.33,49428.99,1.60
TIBRU,10.03,10.20,65032.20,1.59
PRH,20.59,27.82,67920.00,1.56
PNF,5.18,14.33,18023.42,1.55
MVCD,25.16,25.89,14022.40,1.55
GMTA,22.07,26.98,30671.73,1.53
ALTY,12.12,18.16,4784.95,1.52
MFINL,13.72,26.85,5750.39,1.52
SMHI,11.70,25.30,129698.62,1.51
PACQU,10.11,10.32,263261.54,1.48
AKP,7.78,17.09,22199.03,1.47
THGA,20.44,26.78,17159.21,1.47
MUC,6.97,17.61,88460.63,1.47
RNDM,48.94,55.12,4512.34,1.45
PMM,4.54,8.64,132189.49,1.41
VAM,14.58,15.15,935.90,1.41
HTGX,23.85,26.24,14524.85,1.41
COWNZ,24.88,25.70,30689.08,1.38
TCRX,23.68,26.31,3681.06,1.38
HFRO,15.02,16.24,173981.19,1.35
GPP,12.67,21.45,69319.65,1.33
AMC,11.00,35.86,930999.92,1.32
SGZA,19.62,26.80,21574.64,1.29
SPKE,6.03,23.40,192758.75,1.29
SPTN,11.95,40.33,170819.65,1.27
NUW,14.48,19.50,32958.63,1.26
LTN,9.55,9.72,66970.49,1.25
OPES,9.68,9.88,101915.00,1.24
SHY,82.07,85.34,1387931.13,1.20
PPX,20.36,27.74,38678.79,1.20
DSXN,14.35,25.99,7932.62,1.20
DWIN,24.79,28.38,29116.45,1.19
MXL,4.03,32.19,428549.76,1.18
PLYA,9.51,12.10,254275.28,1.17
MVT,7.39,18.52,39549.63,1.16
GAINM,24.97,26.06,4627.27,1.16
MYC,7.45,17.83,46243.51,1.13
VEAC,9.62,9.98,108280.09,1.12
BWB,12.33,13.47,106673.45,1.11
FDUS,11.33,22.29,72714.38,1.07
GPAQ,9.70,9.84,67402.33,1.03
EAGL,9.60,9.95,71583.33,1.03
ECCX,24.49,24.92,12300.00,1.03
BCAC,9.50,10.17,31727.43,1.00
NGHCO,23.34,26.87,29568.65,0.97
FMHI,49.49,50.77,5486.31,0.96
MUDS,9.55,9.74,157146.88,0.94
ALX,132.06,481.90,6623.31,0.90
TCPC,12.36,18.31,210908.08,0.89
USAC,7.23,27.99,146611.32,0.85
OPESU,10.01,10.15,71104.29,0.84
TIBR,9.55,9.65,176107.32,0.84
ARGD,25.06,25.50,7886.67,0.83
AMRK,9.44,21.99,18509.37,0.83
LADR,9.60,20.45,435323.19,0.82
VIDI,18.20,30.29,88491.98,0.80
SNE,9.63,57.19,1612379.42,0.79
NEBU,9.65,11.02,50288.24,0.77
VIRT,12.55,37.40,577011.67,0.77
CMSA,24.14,25.25,44744.74,0.72
CIC,9.65,9.90,81525.23,0.71
MCV,21.64,26.24,6159.26,0.68
LKOR,48.28,56.69,3278.80,0.68
GEL,7.28,57.30,327333.15,0.65
SHV,109.66,110.58,629231.36,0.65
SOHOO,24.54,25.88,4385.71,0.63
FCAL,49.69,51.58,2295.89,0.63
STNL,9.60,10.02,47859.09,0.62
NFTY,35.15,39.68,695.29,0.61
OCSLL,20.79,26.27,7859.05,0.61
MFL,7.30,17.16,91270.58,0.55
NEBUU,9.96,10.18,97337.65,0.55
IGI,18.62,24.24,38025.55,0.55
SPXX,8.01,19.31,54668.42,0.53
LACQ,9.55,9.75,146008.33,0.52
DFBH,9.60,9.80,128642.11,0.52
MOSC,9.57,9.85,78048.28,0.51
STXB,20.25,22.15,63943.21,0.50
MDLX,23.05,25.06,10643.61,0.50
CPTAL,24.25,25.96,5630.36,0.48
WRE,15.60,37.61,529049.78,0.45
LANDP,25.25,26.70,3486.54,0.43
TDA,19.11,26.10,24172.75,0.40
VRIG,24.98,25.34,61630.95,0.40
HCXZ,24.30,25.02,12273.95,0.37
NNY,6.75,10.80,23227.70,0.33
TDE,20.76,27.93,18230.97,0.32
KRP,15.29,23.92,32439.29,0.29
BBF,7.44,16.68,18013.50,0.29
SSWN,22.05,25.92,23946.47,0.28
MUE,7.37,16.18,63754.44,0.25
DUKH,19.75,27.17,52723.28,0.24
BGCA,23.36,28.27,12247.32,0.24
TCCB,24.34,26.71,5743.97,0.20
GFNCP,59.76,114.50,1394.62,0.17
BOKFL,21.60,26.44,24374.03,0.16
PBCTP,24.47,28.73,43847.20,0.15
LGC,9.51,9.70,79593.83,0.10
GTYH,9.80,12.00,84108.70,0.10
KSM,6.57,16.12,24623.19,0.09
QYLD,20.71,25.95,30558.14,0.08
NXQ,11.27,15.26,31467.11,0.07
EVLMC,49.95,50.03,12745.03,0.05
FOANC,99.90,100.10,8523.08,0.03
OXSQL,25.32,26.40,2490.22,0.03
IVFVC,99.99,100.02,4669.57,0.01
CBX,1.01,1.01,300.00,0.00
HFGIC,100.10,100.10,1250.00,0.00
FMN,7.58,17.55,15940.73,0.00
ARQL,0.94,8.18,401999.37,0.00
MOGLC,99.96,100.04,7280.00,0.00
TCBIL,21.04,26.86,9006.10,0.00
CRUSC,99.99,99.99,600.00,0.00
RNEM,49.02,59.22,1798.47,-0.02
SOHOK,25.49,26.60,3889.32,-0.04
NXJ,8.01,16.70,36834.40,-0.08
NSS,17.02,28.06,45805.84,-0.08
LMRKP,22.75,26.40,5738.62,-0.08
LEGR,27.19,30.62,20178.08,-0.13
MMD,15.03,21.20,78762.82,-0.15
BGCP,1.40,16.75,1044587.06,-0.17
VGSH,59.67,61.44,97401.27,-0.20
HYB,3.40,11.61,70425.62,-0.23
VTRB,20.40,28.19,24011.62,-0.24
RILYG,24.55,25.47,18442.86,-0.24
AGNC,13.97,36.68,3817907.72,-0.26
PDLB,14.51,16.20,20958.44,-0.27
BPOPN,10.05,25.39,7386.61,-0.28
AFST,23.55,27.94,19583.72,-0.28
SLQD,49.49,51.08,53476.98,-0.34
RCS,6.81,12.57,131296.01,-0.41
WHF,9.38,15.99,47660.35,-0.42
LEXEB,39.17,49.44,200.00,-0.46
IHIT,9.54,10.48,57486.14,-0.50
LDP,21.21,27.55,87887.18,-0.52
JMPB,19.67,26.37,4310.54,-0.54
NEWTZ,24.18,27.50,2103.54,-0.55
CFFN,10.20,22.14,664464.99,-0.58
CHMI,12.65,20.40,80156.74,-0.59
IPOA,9.95,10.12,105810.32,-0.60
SBNA,18.65,26.58,5735.58,-0.60
MDLQ,24.51,25.66,11374.28,-0.67
SOHOB,24.80,26.24,2338.89,-0.69
SBR,24.22,70.00,26724.20,-0.71
FDIV,43.54,52.01,8630.65,-0.72
HURC,8.38,51.49,36003.50,-0.73
DYSL,0.97,2.04,32225.42,-0.74
CLNC,18.45,21.50,465158.87,-0.78
NAZ,8.94,17.40,14197.52,-0.79
FTXG,19.06,21.28,3244.21,-0.80
SWJ,20.90,27.11,73312.70,-0.82
GAINN,21.61,26.24,7833.52,-0.87
ENO,22.66,27.66,16458.59,-0.89
NYMTP,17.28,25.50,11254.26,-0.90
RIV,15.69,21.55,33662.84,-0.92
LMHB,21.00,25.46,102475.00,-0.92
NUO,8.47,20.13,22218.27,-0.93
IUSB,48.94,52.40,64389.38,-0.97
ETX,13.65,21.61,38175.44,-1.00
XENE,2.20,23.00,72704.28,-1.00
PCG,29.70,71.56,3015830.91,-1.02
ACGLO,23.77,25.80,64385.55,-1.04
AXL,0.29,26.04,2059191.09,-1.05
RVT,4.56,17.08,218120.25,-1.05
MEN,5.90,13.36,68229.94,-1.05
AFSS,22.04,26.75,21543.77,-1.09
MHF,5.78,9.03,45672.15,-1.10
AIW,17.00,25.25,3146.83,-1.10
GPMT,16.38,19.30,410397.82,-1.11
TROX,3.00,37.66,962935.22,-1.12
KBWD,17.20,26.64,58670.13,-1.13
DTJ,21.85,26.14,43606.82,-1.16
EOS,7.59,18.82,151936.28,-1.23
FIXD,48.90,51.36,40300.52,-1.24
NAC,7.57,17.18,108724.27,-1.25
CUBS,25.08,27.73,3962.19,-1.25
RCII,7.30,40.50,958761.41,-1.27
TPZ,12.52,29.61,27377.03,-1.30
MNE,7.52,16.53,10032.01,-1.32
MUS,7.12,17.00,37300.19,-1.32
MUI,8.26,17.81,92423.71,-1.34
WPX,3.56,26.62,5686178.48,-1.35
CNCR,18.65,31.97,20097.65,-1.39
SKOR,48.59,52.11,4031.26,-1.42
CBLK,20.44,34.10,672302.09,-1.46
EAB,18.96,26.28,20393.01,-1.48
JHA,9.77,10.44,67439.00,-1.50
L,18.02,53.46,1682545.19,-1.56
CIVI,11.35,29.94,100009.67,-1.57
FT,3.04,7.78,51540.60,-1.59
ENJ,18.61,28.10,4042.05,-1.60
MDC,14.25,44.58,819071.18,-1.61
MDP,10.88,71.80,456457.98,-1.64
APLE,16.38,20.68,1126575.91,-1.67
GAINO,23.05,26.15,6753.17,-1.68
CARS,22.00,32.47,1393977.49,-1.70
SGRY,7.65,23.65,299728.45,-1.71
NGHCN,23.50,26.47,28975.98,-1.73
MFM,3.52,8.29,78921.25,-1.75
DRUA,21.09,25.94,122140.61,-1.76
VTIP,48.09,50.36,276068.11,-1.76
RZB,24.98,29.59,38313.67,-1.80
RVNC,12.55,40.78,260001.22,-1.86
MYJ,8.19,18.04,24632.36,-1.90
TANNI,19.40,27.25,13490.43,-1.90
ISTB,48.90,50.83,81585.22,-1.92
NXEO,7.02,11.00,172378.69,-1.95
AMRB,14.93,16.78,8386.01,-1.95
LDRI,24.34,26.70,6782.38,-1.96
CIZ,27.35,37.80,13129.51,-1.96
SPKEP,22.20,27.43,16966.39,-2.04
WRI,8.41,43.44,1038690.31,-2.06
CID,29.01,38.00,6561.70,-2.10
SOJC,23.43,25.45,120597.86,-2.11
NXN,10.93,15.89,7395.54,-2.15
NAD,7.90,16.27,142727.22,-2.15
RILYL,25.16,26.61,6630.85,-2.17
PCI,16.71,25.81,546150.11,-2.17
HBANN,25.00,26.79,4119.37,-2.17
MTRX,5.10,37.21,222465.55,-2.20
EZT,24.30,28.18,6378.68,-2.23
SOJB,21.45,26.16,121631.34,-2.23
CHY,5.77,15.09,216503.84,-2.24
TVE,21.20,27.31,14665.44,-2.30
NXP,11.90,16.17,29684.97,-2.30
DCP,5.75,58.19,315980.09,-2.34
BJZ,9.55,16.93,10264.60,-2.37
FFBW,10.37,11.65,12987.77,-2.39
SBI,5.94,11.04,25398.21,-2.39
BKN,6.95,18.16,40160.81,-2.41
AIC,16.98,25.39,3918.78,-2.46
CTIB,1.30,9.35,9640.50,-2.47
IHTA,8.83,10.32,28517.88,-2.50
EMXC,47.70,58.41,1543.78,-2.51
BPK,10.60,17.37,28932.92,-2.53
DTQ,19.27,26.39,21172.62,-2.54
OAK,34.82,61.68,257152.99,-2.57
NTX,8.43,17.25,15697.91,-2.59
SIR,17.82,31.09,352428.26,-2.62
OFC,19.37,43.19,797685.20,-2.63
KMPA,25.52,28.30,9772.23,-2.63
BELFB,9.07,33.25,34704.62,-2.64
MYD,7.19,17.28,94265.29,-2.67
DFP,19.68,27.20,73256.87,-2.68
MUH,13.63,14.59,24425.16,-2.75
BMLP,43.29,57.06,1085.71,-2.86
CCRC,5.75,33.77,183897.82,-2.86
ORA,14.43,70.08,178780.50,-2.86
SPRO,9.96,17.85,89962.75,-2.87
GNMA,47.15,52.78,14903.53,-2.88
BILI,9.99,21.28,5205525.71,-2.94
SUSB,24.46,25.39,14568.27,-2.95
WRK,26.98,70.27,1742596.25,-2.98
NQP,7.66,16.74,37898.02,-3.03
SOHO,0.85,8.87,26922.40,-3.07
HNDL,23.77,25.14,3265.96,-3.14
AJX,9.16,14.83,49492.16,-3.14
